locality,time_idx,index,cfb,lat,lon,temp,wd,elev,rh,pcuring,day,ros,year,month,hfi,tfc0,sfl,bui_lag2,bui,cfl,sfc0,dmc_lag5,dmc,sfc,dmc_lag7,bui_lag4,bfc,tfc,isi,bui_lag5,fwi_lag7,cfb_lag1,cfb_lag2,cfb_lag3,cfb_lag5,cfb_lag6,cfb_lag7,dmc_lag1,dmc_lag2,dmc_lag3,dmc_lag6,temp_lag1,temp_lag2,temp_lag3,temp_lag5,temp_lag6,temp_lag7,tfc_lag1,tfc_lag2,tfc_lag3,tfc_lag5,tfc_lag6,tfc_lag7,ros_lag1,ros_lag2,ros_lag3,ros_lag5,ros_lag6,ros_lag7,pcuring_lag1,pcuring_lag2,pcuring_lag3,pcuring_lag5,pcuring_lag6,pcuring_lag7,bfc_lag1,bfc_lag2,bfc_lag3,bfc_lag5,bfc_lag6,bfc_lag7,hfi_lag1,hfi_lag2,hfi_lag3,hfi_lag5,hfi_lag6,hfi_lag7,fire_occurrence
Rainbow Lake,32,461062.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,2.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,33,461063.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,3.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,34,461064.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,4.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,35,461065.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,5.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,36,461066.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,6.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,37,461067.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,7.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,38,461068.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,8.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,39,461069.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,9.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,40,461070.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,10.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,41,461071.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,11.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,42,461072.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,12.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,43,461073.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,13.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,44,461074.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,14.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,45,461075.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,15.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,46,461076.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,16.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,47,461077.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,17.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,48,461078.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,18.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,49,461079.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,19.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,50,461080.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,20.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,51,461081.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,21.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,52,461082.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,22.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,53,461083.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,23.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,54,461084.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,24.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,55,461085.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,25.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,56,461086.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,26.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,57,461087.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,27.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,58,461088.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,28.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,59,461089.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,29.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
Rainbow Lake,60,461090.0,91.0,58.549734622981,-119.53163190617578,26.5680008,270.0,360.0,29.0,12.0,30.0,14.3400002,2023.0,8.0,11158.0,3.00999999,11.2864351,91.2229996,91.2229996,0.058887586000000006,2.5399999600000003,62.6879997,62.6879997,2.5399999600000003,62.6879997,91.2229996,1.13999999,2.59358764,12.6800003,91.2229996,35.3100014,91.0,91.0,91.0,91.0,91.0,91.0,62.6879997,62.6879997,62.6879997,62.6879997,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,26.5680008,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,2.59358764,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,14.3400002,12.0,12.0,12.0,12.0,12.0,12.0,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,1.13999999,11158.0,11158.0,11158.0,11158.0,11158.0,11158.0,1
